proof_id,user_id,transaction_id,commitment_value,blinding_factor,range_min,range_max,proof_valid,verification_timestamp,proof_type
acf05890-c2f6-4b4c-8689-1f80ca965c62,user_073,66d85228-59d4-4ef0-bc57-8c8c250aae15,125807845993969130410512486006738283118,499141,0.0,15000.0,True,2023-06-02 16:53:04,range_proof
4c029c93-f2ec-4bc4-9ee2-a45cf2959754,user_078,be7b9286-1987-4eda-93d0-fd7efc96b5e4,69578459624443588200255575946192001070,746495,0.0,15000.0,True,2023-10-21 14:30:03,range_proof
a77c7134-6dc3-4c5b-9241-ab383b0916fc,user_072,6d207567-d74f-4c7f-a165-fb8c7143465b,126010880136068217989910288910861022512,548732,0.0,15000.0,True,2024-09-09 09:41:51,membership
b0e7d679-20e1-4d0d-91be-9cc04ad5739f,user_058,4f2712c6-8b36-4f8f-8846-1b5543a82d86,112239184358608945364069816353150583611,92518,0.0,15000.0,True,2023-12-20 15:58:03,commitment
55a1ddb3-889a-4c7b-b9cc-edc3af7a6651,user_071,3ee6f3dc-0378-44d7-b538-5b94c5fb4ce4,83574801852542725630921774393923535971,16776,0.0,15000.0,True,2024-11-16 23:00:17,commitment
aa7904bf-873b-4e79-a97d-bb10a02bafda,user_057,f1c3fe91-cfd8-464a-9b01-cb74a2fe7af6,136407627564066372470527192088865204256,701244,0.0,15000.0,True,2022-03-28 11:16:49,membership
a77ada9e-48f5-49e9-8758-7c144bee517e,user_011,dac3a6ba-2507-4ed8-9d59-2e0bacb7e1a1,7353081719997905497828640338971835178,746782,0.0,15000.0,True,2023-08-09 12:25:31,membership
71f3fe3d-47b6-4df3-8143-4b136210fdb5,user_097,a70bbd3d-6e59-49c7-af62-ed64e7e39506,13113926445171015223011230506626931900,250109,0.0,15000.0,True,2023-09-07 13:44:53,membership
59180d7e-e1a5-4f07-92ba-01df6bafcaad,user_088,4b0f276a-6301-4a3f-8967-a810051eab6b,151566338546185358459347422235195056775,407296,0.0,15000.0,True,2024-10-04 00:40:55,membership
dda120fe-e13b-42a4-bb9a-27679d0cae88,user_074,9fe7cbd3-3334-4bc6-a275-031cc423ba27,65210562817940521094366004186980520200,477751,0.0,15000.0,True,2024-03-12 15:47:28,membership
81d043c9-91c4-41fb-9c1e-f6114b800b19,user_008,d71907a7-e2ea-4330-a58c-d529c2644b80,66396890060422396444535637701864546875,135974,0.0,15000.0,True,2024-04-30 21:31:42,membership
1e35994a-3fa8-452a-9aed-745e4e36e2ef,user_015,f5164695-9c90-4239-86a6-8096b8f04581,79526706996605805424767783151418083277,531284,0.0,15000.0,True,2023-10-23 02:15:56,commitment
55fabb9b-0183-494d-a1a7-55102cc3fb97,user_058,e695384b-5be0-48e8-8554-96265ca0dbb4,144439065528713514172107853088192094623,918494,0.0,15000.0,True,2023-05-21 03:44:45,commitment
cb372c2e-11ed-41bc-89e3-a5491315e38d,user_099,066933fe-e58b-46a0-9bfd-8eaf52a1a64b,26138650786587109178369641319142730193,578900,0.0,15000.0,True,2024-12-02 03:07:29,range_proof
d0893391-8492-4806-801e-4e109eff150d,user_057,241400c4-a343-4663-b708-dcadbc7379d8,76325719103977552270378458398767620059,510220,0.0,15000.0,True,2022-06-17 17:23:47,range_proof
47210ba4-d92d-4b72-8b03-4aa9ba8c26b5,user_054,656435fc-c646-470d-be42-fa934f9b1b3a,70972960085168857779368077124494336673,545368,0.0,15000.0,True,2023-04-22 11:37:15,range_proof
03eeb5c1-5db8-4e9d-a03e-93d030fdb499,user_005,ee84f004-0de5-4c2c-8142-92caac7e2767,70448902392930704837010840100678015060,968750,0.0,15000.0,True,2022-09-17 14:55:01,membership
f764d1aa-60b5-4023-b55b-46e6bfb4470c,user_077,47687a64-9a12-467f-97a6-ca41f5e2422f,60007330847507506363663531989699510988,718873,0.0,15000.0,True,2024-03-16 20:27:20,commitment
7ba38fcf-2af1-41a2-a17f-b8712a481542,user_077,adfd118c-0ac2-440e-b77f-0a7c0887c05b,37769424553319672724374111543726539051,281401,0.0,15000.0,True,2024-07-03 13:30:10,membership
77a62b97-e9ba-4b10-908f-dd2a5785fa97,user_083,f3a53cb0-b052-473a-a92b-f8a5cb1e9383,66349409534403359271017517956064587138,768116,0.0,15000.0,True,2022-11-02 16:45:21,membership
5c2ec3cf-c5c9-49b1-935e-4196e050ebaa,user_026,f9ebafb3-ff1c-421c-926a-adb498d7e529,64480097014384175793854400463643209433,883417,0.0,15000.0,True,2023-01-30 15:22:56,range_proof
24ead1c6-7b06-4c6f-a4a3-058129ff9cf6,user_018,3ed0345c-d083-49e7-bc60-d58cccb254be,103318503445928174593847139252927199428,748945,0.0,15000.0,True,2024-04-10 00:01:13,commitment
693c0923-6106-4548-9366-66ec351b130b,user_015,be9ad1bd-8e19-4276-a7b0-d361c7b266a3,130293227202829377674323581984106689811,237614,0.0,15000.0,True,2022-08-12 01:35:24,membership
b391fe85-cd36-4246-bda2-8cb3b6fff18c,user_022,d247f6c7-4eb4-44f5-b245-8ed817dc821c,154234335187299827395938786284925056848,806876,0.0,15000.0,True,2022-07-07 02:09:05,membership
edf5d7bf-4501-4895-981f-2ebe7a6d3339,user_097,7cafe7bc-02ec-443d-98dc-3499af2efd39,157708791862963175572352477725800877846,457943,0.0,15000.0,True,2023-02-17 23:51:53,range_proof
60108f6f-e72b-4275-afc6-72381defb312,user_074,f0bda3b8-b6a9-4800-bdb2-2c2cf6b62bc0,9165605149394105211917182518437639776,325235,0.0,15000.0,True,2024-01-23 09:01:35,commitment
a5594cd9-6068-4c67-8b6a-b891ffd9f278,user_091,c58887c9-4ef2-4978-87ad-349eaf940cda,161670967152190795545219320099429644899,860052,0.0,15000.0,True,2024-11-30 23:51:43,range_proof
3466dec9-9d90-42cf-ad8f-972de3edea9c,user_045,10a8a457-74c9-49c4-a2e4-8f165c699504,141187843388214038161243013646445730821,319895,0.0,15000.0,True,2022-04-04 05:20:37,membership
92bf8a6a-deef-4584-ad42-7888a5f8cd49,user_007,e882e11a-b415-470b-b288-bafd8d2dd10b,67462315974798774180737613420140689144,883851,0.0,15000.0,True,2024-10-26 14:42:04,range_proof
e90e4299-1240-4f8f-bd42-a68e2d3e22f4,user_044,5ec51c5e-1acf-422f-ae52-0b3751d52754,55741997959376151568549821823647690896,926877,0.0,15000.0,True,2023-02-07 17:00:42,range_proof
f3dab552-e3e3-4c5a-abb1-c0dd306ca1b4,user_079,98a38178-81ee-4eea-86d8-efba9e78440b,146141277096306396526473133243650581591,25902,0.0,15000.0,True,2022-03-05 03:48:21,commitment
dee6809f-d39a-40d3-9725-6f8e3bcb57f1,user_046,c9d8bdd0-47fc-45a1-8743-856bb8acaabe,33037754270739074290274529386202689746,366015,0.0,15000.0,True,2022-04-17 08:37:37,membership
b6839b9b-71fb-4b59-9d30-537ea95f30e3,user_017,9e0c3c37-a10d-4d0d-be42-5adc9d135339,53338534740510815066720228896433332057,147070,0.0,15000.0,True,2022-01-19 08:11:27,range_proof
0915ff3b-522f-4840-aa07-99247f04e0f8,user_027,ace8a0cd-9efb-4ad7-adf1-b53189986d4a,92851317917992882654224153854487311352,481852,0.0,15000.0,True,2022-10-24 22:26:06,commitment
016a79a6-4405-4bfb-928f-c563fa5b16e7,user_047,272c3fab-c9af-4867-9e2a-07c4f2b23964,149506476299083972716124322369713801380,892041,0.0,15000.0,True,2023-10-30 19:51:50,membership
a6e23d99-156b-4f4a-b0ba-3b998dfbb683,user_078,23637812-8e55-446c-8c01-f7ad5c2463e9,36386349637498134645503196923536659837,812298,0.0,15000.0,True,2023-05-20 22:33:39,range_proof
e8b04e79-a62d-4d96-aa0c-02306c32a480,user_010,90ba3345-3f71-4890-800a-b833c34e114e,140017478960966481723545158078949621760,317917,0.0,15000.0,True,2022-04-01 13:25:31,commitment
3e83d4c6-43ab-45db-b368-9025318f12d2,user_038,32294837-f360-48c4-9d3e-59e0359adc97,6104958160874464100752210472818476901,11692,0.0,15000.0,True,2024-03-27 03:30:03,membership
77c1aa68-498f-4560-bf60-f009ad7490d9,user_055,247d34cf-8123-46da-a208-9b55932e46d6,6524066797969255574656363557389885811,51121,0.0,15000.0,True,2022-02-17 19:55:50,range_proof
bf418741-4df7-427a-b2b6-f13611504772,user_015,a873b683-4cf2-47db-8169-2e86d6393371,75597425669953301977210593616227353052,673373,0.0,15000.0,True,2023-11-20 14:54:36,range_proof
8ebc7083-9b51-4848-9b04-7e50f570a06b,user_044,692a6349-272e-4793-82a5-8dad32ec6c06,127614564599926969419461753986670998026,123625,0.0,15000.0,True,2023-03-24 11:20:17,membership
da8212a5-acca-4c30-b846-18b36968cc06,user_063,ce8cc319-c0b7-483c-bc1e-640c7f53b82d,52594972832283808966603661524749812066,215793,0.0,15000.0,True,2022-01-04 20:00:48,commitment
1142a49f-5488-4810-87fd-5b22170d6e61,user_001,64bc5319-f678-4a21-b0ab-9943dd992b2d,142327626003272544860422609411732121307,429296,0.0,15000.0,True,2022-12-29 03:24:40,membership
24ca2d4f-98a7-446c-83f2-66a455fba72e,user_026,b6717413-b2f1-4aed-b0cd-50f4e815729c,62398828666948862813003882773567667914,427631,0.0,15000.0,True,2022-08-11 01:47:16,membership
2084b116-ce35-4a52-980b-d1566b4fbdbd,user_062,3b697654-ade5-4bef-b524-ecd78d5f5c53,63969257616284523916544359146172468092,750544,0.0,15000.0,True,2022-05-14 21:06:17,range_proof
0d00b781-59e9-4df2-ab89-49f9b8aefa8d,user_057,e516eb9c-2a21-4c48-a256-cbee586d685e,70038338802159692140110789239809425490,734251,0.0,15000.0,True,2024-01-08 22:25:20,commitment
7aea2f64-c3d3-450d-be47-af552f9d1f64,user_092,f313903f-6706-42cc-9b74-72f7a71c67b6,38969530470617076647663346704404666814,691950,0.0,15000.0,True,2023-11-14 04:31:20,range_proof
b8c7c156-e57a-4d16-a185-1eff1406e1f3,user_016,7fbe04c2-2da8-47fb-8cb2-84ff063e73ee,131629765816000008931307468945661034896,114592,0.0,15000.0,True,2024-08-28 13:31:33,membership
db622977-ee1f-4ab3-8388-cb1a4147714e,user_066,44aa3067-cd00-4219-ab14-da8e80725750,60573744683399501178165621434769028200,573401,0.0,15000.0,True,2022-10-19 10:42:51,commitment
8c09b1f6-7b90-4ed9-a4f6-86bf44ad0c58,user_036,88d55d34-c3fb-4c6e-a46f-668e0842c5e6,19188294142156487586535255805965774777,512105,0.0,15000.0,True,2022-03-03 09:37:59,range_proof
55d005c6-3bc8-4b26-89a2-94c75e32bc33,user_023,b2d2178c-fa38-4489-949f-31d82157b718,135513534365342053489786454954571608901,936956,0.0,15000.0,True,2024-04-18 20:06:10,commitment
3cd10c31-4198-4522-aa0a-3538450121c8,user_062,268f4b69-da76-45bb-8cba-127438736b67,122156229034526271293696576586946127956,718567,0.0,15000.0,True,2023-05-09 12:14:44,commitment
00aa9002-7b3e-4515-bf4f-d919a7b49b1d,user_004,4739e9ad-81e4-4fe0-8312-7d013fb4faab,1053113168083582860870762484041720158,922754,0.0,15000.0,True,2022-03-08 13:51:43,commitment
6385c036-0527-4d42-b960-b26668119bb4,user_021,9676b94d-09f5-48d4-bbe3-5f6a13834dc2,68650129522841834089786481145795094509,967918,0.0,15000.0,True,2022-02-13 00:18:47,membership
6c02c88f-4a7f-41aa-8afa-7b0265ed7120,user_040,bb834515-d219-40df-8c80-db9702c020d6,30967343915941767106943914015135876020,266294,0.0,15000.0,True,2023-10-23 06:33:11,membership
14e89b03-f6bd-458d-8eab-6b218a278b9b,user_060,bd6f2b62-52d5-4728-bab6-cf6e98043567,74745397950474716933874822046920646735,744167,0.0,15000.0,True,2022-04-09 19:28:03,membership
d0ab4811-d34a-4d9d-a86e-3ceecc060cfd,user_012,354e2ab4-4f15-4501-b047-14409bbf069c,69378699751768710723955582022726050923,338192,0.0,15000.0,True,2024-08-28 16:18:37,range_proof
8524c2c2-9aa0-49c6-a1d2-0d2f2fa90d2b,user_094,a4bfc978-7303-4442-a00b-41e398d1b7bb,169091546273907452218481646440517588971,35441,0.0,15000.0,True,2024-04-20 19:17:49,membership
366a43d4-c3fe-4669-be59-0bc058c6ed4a,user_011,2eaa8715-19af-42be-9301-32954fc4116e,16381958967098883888876297343743087201,979196,0.0,15000.0,True,2022-07-28 16:46:33,membership
9f8394c3-f24e-45dc-b13f-1278b183078c,user_031,43450dbb-f932-4b81-8319-2b0ea5cdf6f0,118879182510346584669900948525131779004,226978,0.0,15000.0,True,2022-02-22 01:49:00,commitment
eb91f4cb-4a79-49a6-8f61-7222201687d8,user_072,f525a1b5-6fa8-4e93-b76b-ea6b9b7bdc41,155220213897693008806267407560774128126,568821,0.0,15000.0,True,2024-05-16 03:31:59,range_proof
ab8529f3-e3ae-4422-8c67-ad4895f37988,user_091,558810c6-748c-48f7-b49c-88167dfc1bad,14755973665334399691415684367199338560,994779,0.0,15000.0,True,2023-05-13 17:49:51,membership
d60de1b2-16d7-478c-bd4d-fd8c5479d747,user_029,c0124657-5266-428a-96db-867ae10e3d99,145406282119008138788231464439282407547,719540,0.0,15000.0,True,2024-09-29 19:15:58,membership
46a16bb2-0a6d-4175-93d5-0d88be22b8cf,user_017,af67589f-815b-4551-b112-47b306fb5bfe,160680066181897491535418046865467139041,421275,0.0,15000.0,True,2022-09-12 23:40:47,membership
37406ff0-56c5-4619-b628-8c55130e3781,user_026,aee039b8-7f1b-40fb-a2de-d06943d315ba,101176752553728657617661939851135817330,871856,0.0,15000.0,True,2023-11-11 16:17:20,range_proof
abe1ec85-8d7c-47cb-9533-e2b838a6c52f,user_031,be506f97-f6fe-474a-a27f-79cce2eb51c5,38367534864692757172807397986600560390,166122,0.0,15000.0,True,2024-07-17 15:47:09,membership
3ce169b8-cb4d-4203-b3a7-54eee22fe980,user_098,f7e0865a-1ae9-4d51-8533-0151c2105f01,108266896678678001338051645952754336404,419581,0.0,15000.0,True,2024-04-29 17:36:40,range_proof
f24a8d6b-c878-4b1c-9d96-a12895e896d3,user_081,0673f2c0-5439-4708-b7b7-5a9fc232727f,136833424386678137928946545421806044955,949742,0.0,15000.0,True,2022-10-18 21:00:08,range_proof
63ba19be-d9e8-4482-ab47-0544e93c05af,user_047,02270a82-d24b-4126-b98c-f0c1359f2190,7108718270280539670984408290783373957,24230,0.0,15000.0,True,2023-05-30 00:42:05,membership
c5575504-8179-4d06-ac54-d15a4b5e8fc9,user_042,4fe4dece-bc7d-4730-9a57-3f5e5694d715,13871768465302480812469150088084511165,949213,0.0,15000.0,True,2023-02-19 14:04:37,commitment
ae0627af-680c-43d6-9e01-e6c9a5c4e9d7,user_071,6df9a717-3fab-4745-ad35-4a409360a6e5,84300260275300072555272894734659204699,248576,0.0,15000.0,True,2024-11-12 13:11:54,range_proof
054382af-938e-46d6-9151-bc1d6410f9f7,user_070,040bcd70-f5e4-4db6-aa84-6e6d58526bf3,86356833901504929517978486924791467323,875614,0.0,15000.0,True,2023-07-07 09:15:32,commitment
9007f806-bc39-453e-9f9a-d5492a17e431,user_037,d91c00d1-dc83-45f5-84d9-0cbd5294009e,30415736977078996285542919236124798081,97774,0.0,15000.0,False,2024-07-23 15:20:14,membership
533e2a19-a809-49ad-b161-296f4a4a3244,user_014,d2b36666-4721-4bab-91c5-94fa4d9481b8,33623758233333288154144297092561732445,974574,0.0,15000.0,True,2022-08-26 08:32:27,range_proof
c7487081-c0c0-4989-8576-47ca3fa2f4ce,user_089,ccffa9d0-132d-4bbc-8a90-6df5a5b3d7df,155816402890716123760985502484273732060,679638,0.0,15000.0,True,2024-10-15 01:26:21,membership
f3cbd1c9-eebf-409a-b2d7-c98abdbe1171,user_047,cc213a59-9258-4066-8242-42bf4b84fde7,139777526922782814363198145034123251947,773887,0.0,15000.0,True,2023-12-14 23:44:34,membership
5166bda0-f3ee-478c-92e0-9bf46bc0e462,user_031,96b62cb5-1b45-48ae-8647-31000561d0c6,139132624702158381270038712318409961672,585178,0.0,15000.0,True,2024-03-08 05:45:52,membership
9c2b9d2d-7eac-460f-a917-343b72b220c2,user_095,19e43bfe-f662-4b12-93e6-b94dd6c4b8b2,30421031137487747349332395270267506143,743462,0.0,15000.0,True,2022-07-07 10:44:40,range_proof
b3a31ebb-87a8-431e-904f-063baba9db93,user_082,9abd017d-df2b-40e8-b2f6-cb873c0254db,153633176991826075433356246550305954099,297032,0.0,15000.0,True,2022-04-01 01:50:43,commitment
eb998ff2-0f27-47a2-8053-c7b84e7432c8,user_071,faafe87b-7d85-474e-914f-89ce3f5a3fe8,167339627332911286480084000193208290016,86159,0.0,15000.0,True,2023-09-15 09:59:46,range_proof
dcc92980-3469-457c-bb34-093940cbe7f3,user_011,13d3f7ff-0290-472e-9f40-259114b1e5e1,40778516050076679171896484296843973232,963665,0.0,15000.0,True,2023-07-16 05:21:36,membership
482bfe53-4e2f-4a26-bade-3345a46df064,user_059,34516d9a-b104-4e5a-99b2-e667bc351eec,52996807804433420168751234228198858382,877861,0.0,15000.0,True,2023-08-08 07:49:44,range_proof
f4247103-5a32-4375-8c15-5ea43bf57357,user_034,e579e950-0060-407c-bac5-0e66f053ff4f,102250149519834627631937917536009210517,487475,0.0,15000.0,True,2023-10-20 10:54:25,range_proof
53f449dd-0ab1-4eb5-9989-77f4bcd4c37d,user_029,8fecf6bc-8afa-40bf-be8f-556f5fe76610,62464354630720268152735363281460978853,530478,0.0,15000.0,True,2023-11-02 11:21:40,commitment
60fd3235-a218-4275-bf3f-e1a08eb33e49,user_030,915ab589-be2d-4fa6-9666-6235bc307b00,88310184652903659598284623280274731679,194241,0.0,15000.0,False,2024-01-22 02:53:57,range_proof
87232d3e-a166-430f-8448-20e9237ebb1a,user_091,faafe87b-7d85-474e-914f-89ce3f5a3fe8,61906441141431977947746212749475678118,249035,0.0,15000.0,True,2023-08-21 08:17:01,range_proof
11562c50-496c-4bbe-87b0-a11806c9a3c1,user_048,acf23673-c355-4fd9-8592-9beb0cafaa44,16695122567741669027777571005281888590,846649,0.0,15000.0,True,2024-12-14 16:13:43,range_proof
afceea70-38df-4852-adba-f7edddf76bc2,user_071,2681e06f-2d75-4058-b94a-5f03166ff734,81635209817777287669643700443169516448,458957,0.0,15000.0,True,2022-10-08 02:26:59,range_proof
97df5350-cc0a-4477-9977-17edbbda2548,user_041,edd3a556-fa4f-4614-832f-4e368306e137,167663483100113753017347173009853657734,296785,0.0,15000.0,True,2024-08-20 06:27:15,range_proof
79c20b40-252b-4d3e-8afd-53377be9f409,user_090,16ae20cd-dbec-4dc6-93e1-969bfd73bcc2,37608904461757041952048311821994816526,726008,0.0,15000.0,True,2022-08-25 19:23:57,range_proof
cb56466a-3d95-47f9-b0d0-0b9a967b5918,user_097,67d16187-2b35-467e-a4ba-a7a82fd16332,119413943318218998262630845235602842993,520283,0.0,15000.0,True,2022-08-08 09:06:12,membership
bfb9abf2-81d8-430d-b523-802880052b1b,user_081,a83ad0fa-5bde-4303-8a4f-af7ecde3d9f6,97533261184293840636500155930432033588,648912,0.0,15000.0,True,2022-07-18 09:35:22,commitment
5fc51a10-fc34-4f87-ae3b-9b801cae58f2,user_079,4b3f1a01-2134-49b1-9cbb-dd7befa8ba5f,169506443279905272278677376313298093830,431598,0.0,15000.0,True,2024-02-02 20:02:24,commitment
5ac22037-f6b5-43fb-b59d-5213cf8519d4,user_021,b52dd092-bbbe-4627-8b60-fcb2b1f1d224,108502769803646007784119036056657108923,914123,0.0,15000.0,True,2024-01-24 08:00:53,range_proof
becddc7d-f569-4b41-be94-5c2286ecb6d9,user_023,78ce6de5-ea3f-48f1-9033-ed1d1cc1adf8,145626901589976611751112347889343596344,418865,0.0,15000.0,True,2023-05-19 19:20:44,commitment
64b18bb7-f257-4284-8150-e1f2cb17b6f2,user_005,2556cf01-4cf5-437f-93b2-b14ac7543283,126102997990734304981586556440030229895,809791,0.0,15000.0,True,2023-09-22 02:50:40,commitment
7fd6e25e-010c-4b2a-bc17-fa63ed4b4828,user_081,8bbca103-fbce-4ace-a5ad-8fcf4f2852b3,75243492761706759463399292495030642948,500047,0.0,15000.0,True,2023-02-25 01:18:30,commitment
e5dd2155-0ed6-4db5-936e-72e3c85687cd,user_093,17d3970f-524e-4291-a1af-7034a95b762b,78406424012381721057304908891803451028,628396,0.0,15000.0,True,2023-05-06 09:39:28,commitment
6029a73d-99a2-474a-865c-c0b9688e79eb,user_096,1428f402-7374-43c5-b8a2-09a711a9940c,64895106679683309483867927337676048455,93450,0.0,15000.0,True,2024-12-06 15:38:51,commitment
b901cefa-9d34-4604-97e3-4e33726aaf80,user_083,74f86a23-6e59-415c-9555-501c413c0618,64249875328705824657078444587842212978,703391,0.0,15000.0,True,2023-11-28 22:00:39,range_proof
40c0b266-f086-4109-8e93-4bd4f8b5220c,user_043,47546192-91e0-4a86-96c8-cb7e39c95775,92802418746631237271903473079470754434,926057,0.0,15000.0,True,2023-08-04 14:42:01,commitment
4b6e9644-e375-4cf3-b814-ed82f1afd0ac,user_049,821d37d0-0610-4836-8693-227171eaf2c4,141292190215269387170141768732063824261,733537,0.0,15000.0,True,2022-05-04 23:43:15,commitment
3c05a129-4380-4606-bc33-849ee1cea69f,user_100,3d234f79-bffd-43ca-90ff-65745273b85a,112357897374241224830958424267116919231,774071,0.0,15000.0,True,2023-08-14 23:18:15,commitment
bea14177-e5b8-4c86-b350-9aef4bac83a4,user_055,8a235585-0cbe-4a8c-a7bb-270706275283,89444623762488875593978264324628896824,425021,0.0,15000.0,True,2024-03-16 05:24:21,membership
62198a8e-2283-48fd-94f0-35ae23a11412,user_055,186dd487-7ec9-41fb-8552-ea301841a8e7,26666011914272846092388231843983129499,894216,0.0,15000.0,False,2023-04-08 13:15:43,membership
8f109a0f-2928-491c-b37b-0516138dc6b8,user_080,02e96d66-c43a-4e39-8f47-1b45461dd599,120372934219407114506060545834905116781,196454,0.0,15000.0,True,2023-11-12 10:35:04,membership
f47d39e5-3076-4f01-b9a9-64d77d9372a1,user_073,409871f3-8db0-476f-81a2-b44871d3433d,30191833208734145226202604387309578932,186094,0.0,15000.0,True,2024-11-13 18:58:30,commitment
d485bd9a-6134-4803-8e2a-00348e74a463,user_079,0f5b2a8d-56dc-409a-86b1-b26618230ab6,164642179867012563073371508823442177123,166637,0.0,15000.0,True,2023-03-23 22:32:18,range_proof
7005d104-a7fb-45f1-be0a-d672bbc1a2ca,user_085,f2c58f29-87e1-4658-923d-2bd9257e8a32,29204178399661768245280320444536241034,686829,0.0,15000.0,True,2023-02-17 22:53:57,membership
f649be48-2e17-4a7b-b265-1725053b8241,user_068,f15deeb9-8130-456b-8fd2-856227c5c439,5987863657140298122713357394002672710,383416,0.0,15000.0,True,2023-11-30 15:16:18,membership
305e9d93-49ff-456b-9577-17737a0e98be,user_071,49a19815-cce5-49f7-92df-2f090aaed8b0,122142204987974066296543747266923282803,403714,0.0,15000.0,True,2023-07-13 01:39:21,range_proof
5f67297e-8920-4dbd-a4dd-2f12aafb7f25,user_001,600545ae-d6de-45b7-b643-358b2f7bd867,21476771579464457710421569177161341501,71360,0.0,15000.0,True,2024-05-22 14:20:08,membership
f0eab541-17b2-4dce-b9c1-dcfc0cd752ec,user_035,428c3cab-97de-404b-8bb8-8b3c77e9da85,96098271574221730566354168822758892069,206541,0.0,15000.0,True,2022-01-01 01:10:02,commitment
3fd01780-2060-43b3-850f-c5747569fa0a,user_061,998c13f6-a413-45ba-8eaf-f33a9a4465dc,79682246140817149597370261493123892019,653165,0.0,15000.0,False,2023-03-04 04:38:01,membership
0d3a24fc-d589-423d-a4ee-c03ac5a453ac,user_091,1cd446ff-0826-4794-85e7-f6ad5c73a9f7,73651424972716419999298262921213462269,971131,0.0,15000.0,True,2023-07-17 15:14:59,range_proof
c8be57fb-021d-4d0d-9ebb-5759d18c800b,user_033,445b99a1-6ebc-4204-ad00-a1c35ae53f12,13335393395145880171450895985810724991,748879,0.0,15000.0,True,2022-06-01 16:55:34,membership
293dc9f7-f889-4f5f-b398-7d179bfc0863,user_072,66ba6fcd-6446-4025-b442-c53439922f21,128958989833992188747698790053762195475,877777,0.0,15000.0,True,2023-02-10 16:12:35,range_proof
0d87cc7a-dc8d-4ab6-a70f-44cc7f9ffbb1,user_023,50e2c718-b0ea-4670-9452-ac0315667b25,129285607129620297794549073317897545785,837112,0.0,15000.0,True,2024-06-06 07:49:44,range_proof
d03647ac-7b0c-41b3-bef0-054325b056f0,user_011,6c6e8805-9051-401a-a91d-b40f78c88344,93698445640642926847881457691415173357,520486,0.0,15000.0,True,2022-01-29 09:12:00,range_proof
f758ef98-18d0-486c-abc2-9f2a244268de,user_049,21994e45-aca3-4719-8280-d7faef8fa777,144085017471594179839569118817008831689,482486,0.0,15000.0,True,2022-10-30 18:06:50,range_proof
d9c9d649-cb34-4304-a4ca-b54184f0bc31,user_046,e7da86b1-d1d9-406a-ba1e-1ba55e002ac3,120612673355349283952345819918376375310,503301,0.0,15000.0,True,2022-07-04 17:02:27,range_proof
58349a83-7d0c-4313-bd99-b493f099e66b,user_098,34adac52-7702-4ecd-a378-53252b9c9b07,33946540445420583156402534539032310203,160783,0.0,15000.0,True,2024-02-25 13:22:24,commitment
bedb92f8-4b99-441b-ab22-23135098117f,user_036,c576d9b7-63bd-4796-b402-697c95fbda17,22850564072776040666333121387950874393,591765,0.0,15000.0,True,2024-02-17 03:35:34,range_proof
a7aa646a-1a27-4bd7-8c24-bf17ffae6183,user_095,291005b1-a08c-4a89-9e3a-233b69abe0bf,24916744099782433538675747272126839851,264884,0.0,15000.0,True,2022-05-20 08:59:03,commitment
4ed8b275-0bbd-4e66-aabc-59712c4ec060,user_015,a0a7f0c1-273b-4763-810d-898b7a272eab,24726207412508215274265835565229530945,37081,0.0,15000.0,True,2024-07-16 03:14:25,membership
522ecc55-4e41-4418-b8eb-2ad137fde9cf,user_018,bf914264-7547-418e-a6ef-71f3363fa18a,11166925312820031534016422273175514802,398136,0.0,15000.0,True,2023-02-03 08:42:16,range_proof
052e9b49-92e3-4c3c-8400-c9ae40841280,user_096,2639564a-a8cb-448c-ace1-41a997f914f6,56018490252234959056536592881252004754,685788,0.0,15000.0,True,2022-11-05 21:09:05,commitment
09cefb75-72cd-42e2-a5ce-1bb3b8def9fb,user_016,701652ae-65c2-4e90-9238-82247c1dd07e,158803377834939350117262723273679788847,601356,0.0,15000.0,True,2023-04-25 05:09:06,commitment
abce7005-ebfb-492d-b365-cd6b1216693c,user_024,6508d38d-612f-413b-bde4-75ea623fa0b9,21885732336016273808786573372818209718,521329,0.0,15000.0,True,2023-03-19 23:03:21,commitment
45b5cb22-8974-435f-a9d5-3267fdf4f983,user_018,b340ae43-e714-4811-9f3e-d07550b89f3d,137863370495717971712691880843679487156,261893,0.0,15000.0,True,2024-08-24 19:11:57,membership
035f5572-3232-4a2d-836c-579a14d37de6,user_089,f301e88f-3b58-4837-873c-45c577380f0b,36218680473740371140329647165373541810,939444,0.0,15000.0,True,2022-01-20 18:42:34,membership
c9f55e99-70f1-4995-8f00-fb15e74c61f6,user_030,ce6a9cd7-8881-4fcd-bfe3-d903016f0aa5,96903804983929260475480602503220922785,55803,0.0,15000.0,True,2024-10-15 12:23:43,range_proof
34e73448-85ec-424e-a09b-2b39042414ef,user_053,658aa281-456d-42d9-bba4-c74d3ba3914e,42678070499542546069003452449460908456,914927,0.0,15000.0,True,2023-05-03 08:02:51,commitment
7d8e21b3-719c-42dd-b607-a246de146f35,user_084,ce8742ef-f890-4a0c-8381-cc8c8e9ca05b,167353118306430303908412712794871021461,355906,0.0,15000.0,True,2024-05-19 15:35:36,range_proof
35a2530d-344d-49ba-a139-97278d5bcebd,user_043,18535ea2-7bcf-48eb-96ac-d003123db1e9,121593378484063729589520733014807164366,714573,0.0,15000.0,True,2023-02-08 15:35:49,membership
